account_open_date,age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,earliest_credit_account,recent_trade_activity,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag
12/5/2020,25,New York,Software Developer,40258,701,0,FALSE,1,1.2800353055677134,TRUE,75987.96145715623,62099.73234,0,0,8/19/2022,1/5/2024,0,FALSE,FALSE,TRUE,TRUE,FALSE
11/8/2019,42,New York,Banker,4395,742,0,FALSE,1,1.8164309073702938,FALSE,62570.35806980489,41280.06774913618,,0,1/30/2020,5/1/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
12/9/2023,44,Los Angeles,Banker,8458,643,0,FALSE,1,1.232803019548475,FALSE,29886.519182236014,27762.47429330826,0,0,3/11/2019,9/28/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
8/14/2024,63,Miami,Accountant,32847,755,0,TRUE,1,1.177863074539359,FALSE,55314.47630839055,38412.81966,0,0,8/5/2018,8/20/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/22/2020,40,Houston,Artist,10262,691,1,FALSE,1,1.1532339497831805,FALSE,70192.87826997714,60022.40210577523,0,0,8/6/2015,5/6/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
7/18/2021,47,Los Angeles,Retail Worker,23407,550,0,FALSE,1,0.8246340924703844,FALSE,70328.9673,53490.283166308815,1,1,4/1/2024,12/3/2023,2,FALSE,FALSE,FALSE,FALSE,FALSE
3/7/2020,62,Seattle,Teacher,27567,439,100,TRUE,8,2.1638918204058015,FALSE,36279.28797375662,8785.745577,3,2,9/30/2019,7/22/2024,3,FALSE,TRUE,FALSE,FALSE,FALSE
5/6/2022,64,Chicago,Doctor,61113,712,0,FALSE,1,1.2820562984392079,FALSE,74820.75723132916,,0,0,1/1/2021,2/25/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
7/16/2022,40,Boston,Teacher,32345,378,94,FALSE,2,1.038120828981782,TRUE,12148.630810603734,5443.853227739378,4,2,8/24/2023,2/4/2024,4,TRUE,TRUE,TRUE,TRUE,FALSE
12/21/2019,66,Los Angeles,Banker,9408,690,0,FALSE,1,1.210467203045554,FALSE,98434.92222279371,72983.65287990119,0,0,8/21/2020,5/6/2024,0,FALSE,,FALSE,TRUE,FALSE
8/2/2024,64,Chicago,Software Developer,3372,460,99,TRUE,7,3.030847887677104,FALSE,26375.92714706223,9781.178082521808,4,2,1/7/2017,7/6/2024,3,TRUE,,TRUE,FALSE,FALSE
6/5/2024,37,Seattle,Other,8962,688,0,FALSE,1,1.847050577170749,TRUE,17342.761103450328,15426.892933804469,0,0,4/27/2021,6/7/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
5/12/2022,35,Atlanta,Consultant,14486,562,0,FALSE,1,0.8162276542117846,FALSE,52485.57106061072,42444.78179473186,1,1,11/15/2018,1/6/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
4/12/2020,35,Atlanta,Teacher,57525,769,0,FALSE,1,1.022916371013685,FALSE,13358.011551552165,8285.758290773441,0,0,2/1/2016,2/1/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
6/2/2020,19,Atlanta,Other,8834,524,0,FALSE,1,1.2773269930873845,FALSE,66568.04460701614,44480.07841954792,1,1,12/29/2015,10/14/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
7/15/2022,21,Atlanta,Other,4415,566,103,FALSE,1,1.9402619726900856,TRUE,1750.6387089452305,467.22195721791604,,1,4/23/2022,11/12/2023,2,TRUE,FALSE,FALSE,FALSE,FALSE
1/14/2021,47,Boston,Accountant,37277,,0,FALSE,1,1.6427926796625736,FALSE,54305.524684718526,40260.73094283608,0,0,3/11/2024,9/13/2024,0,FALSE,,TRUE,FALSE,FALSE
6/3/2021,50,Atlanta,Banker,8792,821,1,FALSE,1,0.9517323787757586,FALSE,97431.67677238282,,0,0,12/7/2020,3/27/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/28/2021,53,Chicago,Other,5668,504,0,FALSE,1,0.9901382488351865,FALSE,58276.43459709065,47383.36498885825,1,1,1/12/2019,12/16/2023,2,TRUE,FALSE,FALSE,FALSE,TRUE
1/30/2021,35,New York,Banker,7712,727,0,FALSE,2,1.0650761272385254,TRUE,17439.240507807754,13166.430220991628,0,0,6/14/2019,2/17/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
4/22/2023,54,Dallas,Other,2284,714,0,FALSE,1,0.8883698957078444,FALSE,91407.56987,54396.34051837866,0,0,7/29/2023,1/10/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
8/18/2020,36,Houston,Teacher,55848,716,0,FALSE,1,1.2419247226358636,FALSE,46949.524520864456,38921.61386043596,,0,3/27/2021,8/11/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/10/2022,64,San Francisco,Doctor,81876,557,6,FALSE,1,1.2134802984107238,FALSE,84258.61166348445,58837.70416571029,2,1,9/29/2019,9/23/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
6/8/2023,45,New York,Accountant,31181,765,0,FALSE,1,1.2584456643176387,TRUE,88200.00756222747,83178.56134917017,0,0,5/30/2021,8/7/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/31/2020,57,Los Angeles,Banker,3744,593,0,FALSE,1,1.7497584767534649,FALSE,41783.152344079266,35182.15583307412,1,0,4/26/2017,7/26/2024,2,FALSE,FALSE,FALSE,FALSE,TRUE
11/2/2019,37,Dallas,Other,8994,630,6,FALSE,1,1.528685178018781,FALSE,29572.786156921644,20680.373535908664,0,0,2/24/2023,5/12/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
3/15/2021,66,Houston,Other,6785,663,20,FALSE,1,0.7395483499344299,FALSE,72173.11783418458,62694.84063541537,0,0,9/1/2021,5/27/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/15/2021,50,New York,Accountant,41382,721,0,FALSE,1,1.9108777893810311,FALSE,73160.26949930243,60866.242791782475,0,0,11/25/2022,6/18/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/26/2022,29,New York,Teacher,52109,794,0,FALSE,1,0.6017676594814104,FALSE,67325.64111540005,54277.267600834486,0,0,3/19/2018,12/16/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/23/2021,68,Houston,Other,2773,415,91,TRUE,4,2.5232067892841106,TRUE,16115.074796620725,8194.835719613158,3,2,12/24/2015,5/19/2024,4,TRUE,TRUE,TRUE,FALSE,TRUE
5/4/2024,32,Houston,Banker,5321,434,91,FALSE,5,2.1611661215238587,TRUE,38135.160153334815,17007.943050174832,4,2,7/24/2018,10/16/2024,4,TRUE,TRUE,TRUE,FALSE,FALSE
6/19/2023,58,San Francisco,Doctor,33547,569,0,TRUE,1,0.7424559080867188,FALSE,37372.929333690634,23058.71400345245,,0,12/13/2019,7/10/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
6/4/2022,56,Miami,Artist,5038,688,0,FALSE,1,1.8946297301809618,FALSE,16541.368636316438,15531.526264391487,0,0,1/25/2017,2/23/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
8/10/2020,19,Chicago,Consultant,14645,610,101,TRUE,2,3.02829764,FALSE,34319.73899637246,7121.819454449646,3,1,3/6/2016,5/31/2024,3,TRUE,TRUE,TRUE,TRUE,FALSE
9/25/2022,46,Los Angeles,Consultant,15193,710,9,TRUE,1,1.5808533525656372,FALSE,59929.74653212883,48098.17390355984,0,0,3/27/2020,10/9/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
12/6/2023,58,Atlanta,Artist,15839,469,111,TRUE,10,0.7708289467294692,TRUE,9942.009511,3555.5007434459717,4,2,4/22/2022,11/28/2023,4,FALSE,,FALSE,FALSE,TRUE
2/5/2023,27,Los Angeles,Accountant,8767,717,0,FALSE,1,0.850329488,FALSE,98751.64103879724,78757.04273006566,0,0,10/24/2015,1/25/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/19/2024,19,Seattle,Artist,7141,367,108,TRUE,2,2.6934474847888987,FALSE,10714.985159619506,3503.1107472153885,3,1,11/1/2023,10/26/2023,3,TRUE,TRUE,TRUE,FALSE,FALSE
5/18/2021,68,Miami,Banker,5041,789,0,FALSE,1,1.8026442192260594,FALSE,67000.64140860207,51790.60989163755,0,0,6/27/2021,12/28/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
6/18/2020,28,Chicago,Accountant,39066,654,0,FALSE,1,1.0076089699319104,FALSE,97133.32221151369,64145.15987367989,0,0,6/4/2024,6/22/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
2/17/2022,30,Los Angeles,Retail Worker,17529,796,0,FALSE,1,2.2782573532140553,FALSE,36442.13608020726,24835.08925889082,,0,6/2/2024,1/14/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/5/2020,27,New York,Consultant,15831,669,0,FALSE,1,0.9505931213282341,FALSE,104039.55477151857,79482.13059,0,0,8/29/2024,4/4/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
5/8/2021,31,Miami,Software Developer,41834,436,43,TRUE,1,3.026674319244433,TRUE,40840.951684160755,22950.041807557758,4,2,1/8/2020,8/4/2024,4,FALSE,FALSE,TRUE,FALSE,FALSE
10/17/2024,35,Miami,Teacher,48089,481,104,TRUE,7,1.1738873266740963,TRUE,3843.4730957076345,743.9513243,3,1,8/8/2018,11/24/2023,4,FALSE,TRUE,TRUE,TRUE,FALSE
5/16/2023,68,Boston,Banker,3732,915,99,TRUE,10,0.8092902085220958,FALSE,4309.116093044353,1299.1071180807307,3,2,1/28/2024,5/2/2024,3,FALSE,TRUE,TRUE,FALSE,TRUE
6/14/2023,71,Dallas,Retail Worker,21525,675,0,FALSE,1,1.1245778298180222,TRUE,38580.46659781187,21024.98576968139,0,0,7/16/2023,7/24/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/10/2020,26,Seattle,Banker,2211,523,0,FALSE,1,1.4897481976041052,FALSE,16671.430871196313,14435.95820007479,2,0,4/22/2023,7/5/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
9/25/2023,74,Dallas,Teacher,16917,654,0,FALSE,1,0.8164716409872501,TRUE,40690.631871627054,32470.09853572405,0,0,3/7/2020,9/6/2024,0,FALSE,,FALSE,TRUE,FALSE
5/26/2020,56,Seattle,Banker,4434,781,0,TRUE,1,1.841098558988593,FALSE,84157.16742836079,72805.29959336517,0,0,4/17/2019,11/24/2023,3,FALSE,FALSE,TRUE,FALSE,TRUE
11/22/2020,45,Atlanta,Retail Worker,12291,615,0,FALSE,1,0.803885464,FALSE,39718.274986667086,21829.825657685877,0,0,8/27/2024,11/4/2023,0,TRUE,FALSE,FALSE,FALSE,TRUE
3/15/2021,20,Chicago,Engineer,94895,595,109,TRUE,2,1.7558554585934711,TRUE,39310.637693157325,12356.342802385616,4,1,6/12/2023,10/25/2023,2,FALSE,TRUE,FALSE,FALSE,FALSE
6/26/2023,37,San Francisco,Teacher,21401,719,6,FALSE,1,0.8884403497686499,FALSE,99804.05154607224,80978.28434073302,0,0,4/24/2024,4/21/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
9/8/2021,23,Boston,Other,9147,784,0,TRUE,1,1.536172239227444,FALSE,30436.849323886257,,0,0,12/13/2020,10/18/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/24/2024,44,San Francisco,Lawyer,4877,746,19,FALSE,1,0.9805505806102299,FALSE,35622.05850932057,21681.44074931918,0,0,2/5/2023,7/5/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
6/4/2020,70,Houston,Software Developer,57213,743,0,FALSE,1,1.2679397119330995,FALSE,85328.77864862254,57055.13294,,0,11/14/2016,2/22/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/13/2020,19,Chicago,Doctor,13551,730,0,FALSE,1,1.344217369932867,FALSE,76826.9678,55504.383401188104,0,0,6/1/2018,7/31/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
11/12/2021,46,Atlanta,Banker,4611,360,93,FALSE,2,3.0264144975448297,FALSE,36601.318054992604,16240.492289961256,3,1,3/21/2016,3/14/2024,3,TRUE,TRUE,TRUE,FALSE,FALSE
9/29/2022,55,Los Angeles,Other,5027,680,0,FALSE,1,0.5610006425692446,FALSE,41152.007683716714,33144.35079155808,0,0,10/17/2018,11/3/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/14/2022,20,Houston,Accountant,59007,770,22,FALSE,1,1.5908724662181646,FALSE,18501.522715287927,14556.946434178188,0,0,12/25/2019,10/26/2023,0,TRUE,FALSE,FALSE,FALSE,FALSE
5/19/2021,33,Seattle,Banker,6703,744,0,FALSE,1,1.214612454634611,FALSE,92064.94128654026,63677.50611613562,,0,5/11/2021,10/18/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/3/2024,47,Chicago,Teacher,38109,639,0,FALSE,1,1.460307986230035,TRUE,66448.60285493018,38929.167831063976,0,0,3/12/2019,8/13/2024,0,FALSE,,FALSE,FALSE,FALSE
6/15/2023,57,Houston,Banker,24711,682,0,TRUE,1,0.8136405915856152,FALSE,28545.946210300568,19215.40801395096,0,0,11/22/2016,7/19/2024,3,FALSE,FALSE,TRUE,FALSE,TRUE
12/12/2019,19,Miami,Other,6946,447,110,FALSE,3,2.776335267213658,FALSE,14225.429286583123,3405.2305023712875,4,2,9/2/2023,9/25/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
4/6/2021,34,Seattle,Banker,7822,394,111,TRUE,10,1.2561562443800052,TRUE,27570.731613915184,7268.3465024800935,,2,5/25/2015,11/9/2023,3,FALSE,TRUE,TRUE,FALSE,FALSE
4/21/2024,58,Dallas,Retail Worker,11204,802,0,FALSE,1,1.1750172540627115,FALSE,30944.19639613592,26535.732627037236,0,0,4/30/2023,5/31/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
8/11/2022,29,Chicago,Teacher,36949,626,0,FALSE,1,1.0215679112339149,FALSE,93514.16978748352,72670.02871118944,0,0,8/11/2022,2/9/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/5/2022,52,Los Angeles,Consultant,13729,514,0,FALSE,1,1.2138851475546126,FALSE,67413.68595692089,44300.99215345776,1,1,1/15/2023,6/1/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
9/6/2024,60,San Francisco,Banker,9602,752,0,TRUE,1,0.6867045132413571,FALSE,66649.21316019612,66247.15239562269,0,0,8/2/2017,8/5/2024,4,FALSE,,FALSE,FALSE,TRUE
10/20/2020,18,New York,Accountant,19078,634,0,FALSE,1,1.1527457386658004,TRUE,83883.62004449272,54623.906509137276,0,0,7/5/2022,3/4/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
6/2/2024,72,Atlanta,Other,8397,621,105,TRUE,5,2.862093341,TRUE,32814.29496830915,15413.60100502319,4,1,4/6/2024,1/16/2024,0,TRUE,TRUE,TRUE,FALSE,FALSE
3/25/2021,62,Miami,Engineer,68274,833,0,FALSE,1,1.1942675183545015,FALSE,52034.23236389119,37188.41417543555,,0,9/20/2018,10/5/2024,3,FALSE,FALSE,FALSE,FALSE,FALSE
6/3/2023,32,Dallas,Retail Worker,19180,601,15,FALSE,1,1.132870827949291,FALSE,73249.96293051261,47571.43187014981,0,0,10/19/2017,12/22/2023,0,FALSE,FALSE,FALSE,FALSE,TRUE
4/19/2024,43,Seattle,Other,5129,649,0,FALSE,1,1.679978874712639,FALSE,26510.192315109063,18943.742647710438,0,0,7/20/2020,5/16/2024,3,FALSE,FALSE,TRUE,FALSE,FALSE
6/27/2022,54,New York,Retail Worker,12193,777,0,FALSE,1,1.3879609065229572,FALSE,93261.46688332537,55137.92149420501,0,0,1/11/2022,6/10/2024,0,FALSE,,FALSE,FALSE,FALSE
7/29/2020,38,Seattle,Software Developer,49495,405,100,TRUE,10,2.1622494482364893,FALSE,26210.89759184138,10379.642990843018,4,2,7/14/2022,9/13/2024,3,FALSE,TRUE,FALSE,TRUE,FALSE
3/13/2020,66,New York,Banker,6797,444,115,TRUE,3,2.3030023975584712,TRUE,41276.820986611376,10853.540445405226,3,2,2/10/2020,12/12/2023,3,FALSE,TRUE,FALSE,FALSE,FALSE
12/10/2021,48,Los Angeles,Other,3579,647,0,FALSE,1,0.9106185183528401,FALSE,51931.16806039684,,0,0,11/20/2021,3/6/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
6/30/2022,42,New York,Teacher,16378,643,0,FALSE,1,0.9662536887645562,FALSE,21789.508061069373,19223.593635134148,0,0,6/6/2019,12/10/2023,0,TRUE,FALSE,FALSE,FALSE,FALSE
12/4/2021,40,New York,Consultant,8074,731,0,FALSE,1,1.1131732357814892,FALSE,41061.748576373175,28386.531296814937,0,0,6/18/2015,10/18/2024,0,FALSE,,FALSE,FALSE,FALSE
12/9/2022,41,Miami,Consultant,13121,716,0,FALSE,1,1.3119306556936292,FALSE,68732.96218944994,50900.392631798444,0,0,5/16/2023,6/22/2024,0,FALSE,,FALSE,FALSE,TRUE
8/22/2022,74,Atlanta,Doctor,95982,617,0,FALSE,1,0.934735738,TRUE,92789.33597676815,66827.67678029864,0,0,1/11/2015,11/18/2023,3,FALSE,FALSE,FALSE,FALSE,TRUE
8/22/2024,55,Boston,Consultant,16827,541,0,FALSE,1,0.8810649237988312,FALSE,29244.309401173596,22147.996921439542,1,0,10/6/2015,12/8/2023,2,FALSE,FALSE,FALSE,FALSE,FALSE
2/2/2021,45,Atlanta,Accountant,31831,,0,FALSE,1,0.9425096726713545,FALSE,33789.40976627809,,1,1,3/30/2023,2/13/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
1/21/2022,38,Los Angeles,Accountant,28279,773,0,TRUE,1,1.3058749264185545,FALSE,51655.57312238261,35906.236470449236,0,0,4/21/2023,2/12/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/21/2021,71,Dallas,Consultant,14342,,0,FALSE,1,1.4375427062362203,FALSE,20612.997419269268,14603.54893,0,0,1/29/2017,7/23/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
2/15/2022,60,Miami,Other,2135,652,0,FALSE,1,1.1423425890764078,FALSE,59173.749334187705,43594.74854163851,0,0,11/12/2016,2/27/2024,0,FALSE,,FALSE,FALSE,FALSE
6/21/2023,35,Boston,Teacher,27186,792,0,TRUE,1,1.270530062754338,FALSE,56449.005533089614,45143.963875020985,0,0,5/9/2021,8/31/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
5/16/2020,53,Chicago,Accountant,59845,784,0,FALSE,1,0.9483377329938331,FALSE,58282.25918238047,37852.044465197214,0,0,8/17/2017,10/1/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
1/13/2022,52,Houston,Artist,9500,595,0,FALSE,1,1.1200223352646217,FALSE,23370.256303776936,21524.991234648965,,0,4/16/2017,11/5/2023,2,FALSE,FALSE,FALSE,FALSE,FALSE
10/17/2024,62,New York,Accountant,37202,760,0,FALSE,1,1.0824822480404672,FALSE,94274.51498670189,79476.48238614299,,0,3/23/2023,2/10/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/5/2022,72,Miami,Accountant,46076,688,0,FALSE,1,1.2995621104280917,FALSE,90724.99647563185,60117.51091049522,0,0,7/18/2023,9/18/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
2/24/2024,26,Atlanta,Teacher,15226,686,0,FALSE,1,1.4431737876974315,FALSE,75222.53103669327,66801.38621213137,0,0,9/10/2022,8/15/2024,0,FALSE,TRUE,TRUE,FALSE,FALSE
5/9/2022,70,Los Angeles,Banker,7333,688,0,FALSE,1,1.335828760316175,FALSE,31136.814390365314,23198.497503702387,0,0,9/4/2016,8/27/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
4/29/2020,55,Dallas,Accountant,20545,404,110,TRUE,10,2.7966351063568307,TRUE,39640.33361906227,10529.849100227482,3,1,5/9/2019,12/8/2023,3,TRUE,TRUE,TRUE,FALSE,TRUE
3/6/2023,47,Boston,Doctor,72395,704,0,FALSE,1,1.3908705231663594,FALSE,60145.44203489414,46674.45021550439,0,0,5/14/2024,11/15/2023,3,TRUE,FALSE,FALSE,FALSE,FALSE
6/19/2020,61,San Francisco,Other,7462,574,92,TRUE,2,1.757761381177348,TRUE,35895.22393026503,17707.172681923297,4,2,4/26/2017,5/7/2024,2,TRUE,TRUE,FALSE,FALSE,FALSE
5/1/2023,51,Seattle,Doctor,4394,783,4,TRUE,1,1.1034436617982673,FALSE,14695.860086540171,11200.224864914933,0,0,6/30/2024,5/20/2024,0,FALSE,,TRUE,FALSE,FALSE
10/6/2022,49,Chicago,Artist,7371,406,103,TRUE,1,1.1343290639491486,TRUE,43859.75641459693,12041.621604894697,3,1,3/17/2015,10/11/2024,3,TRUE,TRUE,FALSE,FALSE,FALSE
6/1/2021,20,Houston,Retail Worker,21312,643,29,FALSE,1,1.1769889573299457,FALSE,54134.82352844719,36347.940308530466,0,0,12/9/2018,6/27/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
1/14/2024,20,Boston,Banker,7152,686,0,FALSE,1,0.829349669,FALSE,60469.88205251229,49649.77069266576,0,0,4/11/2024,8/21/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
3/17/2024,45,Dallas,Retail Worker,11553,553,0,TRUE,1,1.2539952356456807,FALSE,43165.98166395295,31020.650991124417,2,1,1/8/2017,6/21/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
10/21/2024,61,Seattle,Software Developer,58520,637,0,FALSE,1,1.297181221425007,FALSE,12195.509731464526,10680.450689815298,0,0,6/15/2019,1/8/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/25/2024,32,Los Angeles,Accountant,15277,619,0,TRUE,1,1.1171798756305786,FALSE,67880.46628511455,43241.87889365205,0,0,11/2/2019,4/22/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
9/14/2024,58,Miami,Teacher,33979,804,0,FALSE,1,1.1851106802785618,FALSE,30130.909082809594,21924.245530953118,,0,10/3/2024,7/24/2024,4,FALSE,,FALSE,FALSE,TRUE
9/27/2021,40,Los Angeles,Teacher,29236,377,94,FALSE,3,2.7785920425270274,FALSE,41177.41600158042,10114.744976710224,,2,12/1/2019,4/7/2024,4,TRUE,TRUE,TRUE,FALSE,FALSE
8/18/2022,57,Los Angeles,Engineer,88407,596,0,FALSE,1,1.9006831568651659,FALSE,54990.75151,34544.900836037064,1,1,6/4/2023,8/28/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
4/1/2021,28,Boston,Teacher,17174,794,0,FALSE,1,1.1560800265376834,FALSE,80385.86913793645,51748.283399798645,0,0,7/19/2024,11/21/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
3/30/2020,65,Houston,Teacher,40144,601,0,FALSE,1,1.1267141567084171,FALSE,58444.76158615858,,0,0,6/5/2024,1/7/2024,0,FALSE,,FALSE,FALSE,FALSE
9/24/2021,49,Seattle,Other,9722,327,103,TRUE,5,1.6939282554579969,TRUE,38860.99668030598,12970.22268102274,3,1,7/25/2021,2/4/2024,3,TRUE,TRUE,TRUE,FALSE,FALSE
6/29/2024,74,Houston,Retail Worker,9485,603,0,TRUE,1,0.9399541159093868,FALSE,38889.04560075213,26176.395867154002,0,0,3/20/2021,5/15/2024,0,FALSE,,FALSE,FALSE,FALSE
3/1/2024,71,Miami,Teacher,30933,443,100,TRUE,6,2.755676776413118,TRUE,6653.447607304032,2082.760713800666,3,1,2/16/2018,6/22/2024,3,TRUE,FALSE,FALSE,FALSE,FALSE
10/26/2021,53,Dallas,Software Developer,55758,629,0,FALSE,1,2.4045205090627446,FALSE,24779.785012336422,19478.876458672028,0,0,3/19/2021,7/9/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
5/9/2023,50,Houston,Other,6262,690,0,FALSE,1,1.011910713239831,FALSE,64656.82129799795,56571.87723925636,0,0,2/8/2022,5/1/2024,0,FALSE,,FALSE,FALSE,FALSE
7/31/2020,41,San Francisco,Banker,3861,370,117,TRUE,2,1.2652466639411604,FALSE,29333.45448460692,9397.302374876095,3,1,3/26/2017,5/15/2024,3,TRUE,TRUE,TRUE,FALSE,TRUE
4/10/2021,56,Atlanta,Accountant,43477,648,105,TRUE,9,0.7685649390980271,TRUE,4722.538555811223,1725.4450947949472,3,2,9/2/2023,5/12/2024,0,TRUE,TRUE,TRUE,FALSE,FALSE
4/29/2020,51,Miami,Other,6246,720,0,FALSE,1,1.425582028,FALSE,80378.42394529258,51661.290573865226,0,0,5/6/2019,5/18/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/30/2023,73,Dallas,Accountant,27881,796,0,FALSE,1,1.9722399653469225,FALSE,76469.62281411073,68286.66987215773,0,0,12/27/2022,3/30/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/28/2021,45,New York,Accountant,15277,457,0,FALSE,1,1.1112439371137062,FALSE,11519.749845880588,9736.670069757238,4,1,10/27/2017,12/8/2023,3,FALSE,TRUE,TRUE,TRUE,TRUE
3/7/2024,54,Dallas,Retail Worker,66400,658,0,TRUE,1,1.506491947816144,FALSE,50340.14474778395,33913.030599711696,0,0,4/22/2015,1/29/2024,0,TRUE,FALSE,TRUE,FALSE,FALSE
7/9/2024,24,Boston,Accountant,29818,487,94,TRUE,7,2.731999103266788,TRUE,25562.560978386453,7871.437399105654,3,1,12/27/2023,2/17/2024,4,FALSE,TRUE,TRUE,FALSE,FALSE
5/23/2023,21,Houston,Retail Worker,5626,558,96,TRUE,7,2.8713203368319986,TRUE,25158.82927399757,,3,1,1/3/2021,5/7/2024,2,TRUE,TRUE,TRUE,FALSE,TRUE
5/5/2021,54,Boston,Banker,8098,500,115,TRUE,4,2.242131946752336,TRUE,19944.94245541285,9281.916002019761,3,1,11/12/2014,8/5/2024,4,FALSE,,TRUE,TRUE,TRUE
4/20/2023,73,San Francisco,Retail Worker,11354,779,2,FALSE,1,0.8968781079807278,FALSE,14249.436587647599,9919.365670376177,0,0,3/1/2023,11/30/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/26/2024,18,Houston,Banker,8186,670,0,FALSE,1,0.7609152751421137,TRUE,72741.60613277895,53447.276031961126,0,0,9/28/2024,9/3/2024,0,TRUE,FALSE,FALSE,TRUE,FALSE
2/16/2023,18,New York,Teacher,46771,370,116,TRUE,2,2.815444935749222,TRUE,15946.390818088541,6727.145335649532,4,2,7/20/2022,6/6/2024,4,TRUE,TRUE,FALSE,FALSE,FALSE
10/4/2021,64,Atlanta,Doctor,36442,807,0,FALSE,1,1.5877492683763588,FALSE,36145.066679207666,19284.960322384937,0,0,9/25/2016,11/16/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
5/3/2022,37,New York,Accountant,58313,593,0,FALSE,1,1.597147741025807,FALSE,85471.10648810084,63532.790980784004,2,1,10/22/2019,9/1/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
4/11/2024,36,Los Angeles,Other,3030,488,47,FALSE,1,2.159456348088465,FALSE,20034.84158387602,14264.996605928247,3,2,1/29/2020,2/27/2024,3,FALSE,TRUE,FALSE,FALSE,FALSE
7/1/2023,46,Seattle,Accountant,52524,771,26,FALSE,1,1.1682669466684983,FALSE,21811.844837833214,18424.679258337645,0,0,8/26/2017,5/23/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
6/28/2023,27,Boston,Banker,4062,557,16,TRUE,1,1.491703236130661,FALSE,84653.00341,74276.33279336321,1,1,4/22/2016,3/29/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
